brand,line,model,size,slot,capacity_l,len_cm,wid_cm,hgt_cm,dia_cm,dims_state,dims_raw,dims_note,dims_source,dims_source_url,fabric,closure,shape,compression_straps,pockets,bags_per_listing,mounting_system,max_load,colorway_count,colorways,image_count,images,product_url
Oveja Negra,Snack Pack,Snack Pack,Small,toptube,0.6,15.2,5.1,11.4,,packed,"6"" long x 4.5"" tall, width = 2"" (Oveja Negra size chart ""Top Tube / Snack Pack (Small)"")",from ON's own size-chart image Bikepacking-TopTubeBags-SIzeChartSmallMAG.png; previous 18x9x6cm was oversized on every axis,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,,,,1,,,7,Coyote Brown #8a6f4e | Black #1b1b1d | Raspberry Beret #a3285c | Multicam® Black #3a3d42 | Party Animal #d1478f | Serape #b0432f | Jalapeño #4c6b33,5,https://cdn.shopify.com/s/files/1/1566/6307/files/SP-BLKadjusted2250.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SP-COYadjusted2250.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SP-RASPadjusted2250.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SP-MCBadjusted2250.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SP-JALPadjusted2250.jpg,https://www.ovejanegrabikepacking.com/products/snack-pack-top-tube-bag-small
Oveja Negra,Snack Pack,Snack Pack,Small Angle,toptube,0.6,15.2,5.1,11.4,,packed,"Small-Angle 6"" long x 4.5"" tall, width = 2"" (same ON chart, angled variant)",angled front face for molded/braced top tube-seat tube junctions; previous 18x9x6cm oversized,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,angled rear face,,,1,,,6,Black #1b1b1d | Coyote Brown #8a6f4e | Raspberry Beret #a3285c | Jalapeno #4c6b33 | Sangre de Vida #7a1220 | Serape #b0432f,5,https://cdn.shopify.com/s/files/1/1566/6307/files/SPA-BLKadjusted2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SPA-COYadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SPA-RASP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SPA-JALP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SPA-SRPadjusted.jpg,https://www.ovejanegrabikepacking.com/products/snack-pack-small-angle
Oveja Negra,Snack Pack,Snack Pack,Large,toptube,1,20.3,6.3,10.2,,packed,"Large 8"" x 4""; widths @ max: L=2.5"" XL=3""",from ON chart Bikepacking-TopTubeBag-SizeChartLXLMAG.png; mounts at stem/steer tube,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,,,,1,,,9,Black #1b1b1d | Coyote Brown #8a6f4e | Jalapeño #4c6b33 | Raspberry Beret #a3285c | Serape #b0432f | Denim #3c5680 | Multicam Black #3a3d42 | Teal #1f6f78 | Highlighter #cbe04a,5,https://cdn.shopify.com/s/files/1/1566/6307/files/SnackBLKadjusted2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackCOYadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackTEALadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackJALAP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackHIGHLIGHTadjusted.jpg,https://www.ovejanegrabikepacking.com/products/snack-pack-top-tube-bags-large-xl
Oveja Negra,Snack Pack,Snack Pack,XL,toptube,1.38,22.9,7.6,11.4,,packed,"Xtra Large 9"" x 4.5""; widths @ max: XL=3""",from ON chart Bikepacking-TopTubeBag-SizeChartLXLMAG.png,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,,,,1,,,9,Black #1b1b1d | Coyote Brown #8a6f4e | Jalapeño #4c6b33 | Raspberry Beret #a3285c | Serape #b0432f | Denim #3c5680 | Multicam Black #3a3d42 | Teal #1f6f78 | Highlighter #cbe04a,3,https://cdn.shopify.com/s/files/1/1566/6307/files/SnackBLKadjusted2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackCOYadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/SnackTEALadjusted.jpg,https://www.ovejanegrabikepacking.com/products/snack-pack-top-tube-bags-large-xl
Oveja Negra,Snack Pack,BOLT-ON Snack Pack,One Size,toptube,1,21.6,7.6,10.2,,packed,"8.5"" long overall, 4"" tall, 3"" @ max width; bolt spacing 3"" + 2.5"" + 3""","from ON chart SPBoltOnMAGCHART.png; no top tube strap, bolts to 2 braze-ons 2.5in apart",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,,,,1,,,9,Black #1b1b1d | Coyote Brown #8a6f4e | Jalapeño #4c6b33 | Teal #1f6f78 | Serape #b0432f | Multicam Black #3a3d42 | Denim #3c5680 | Raspberry Berret #a3285c | Party Animal #d1478f,5,https://cdn.shopify.com/s/files/1/1566/6307/files/BOLT-BLKadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BOLT-COYadjusted.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BOLT-JLP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BOLT-TEAL.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BOLT-SRPadjusted2.jpg,https://www.ovejanegrabikepacking.com/products/snack-pack-bolt-on
Oveja Negra,Chuckbucket,Chuckbucket Handlebar Snack Bag,One Size,stembag,1,,,20.1,11.4,unrolled,"4.5"" dia., 7"" body height plus 3"" upper collar (ON chart ""handlebar/accessory - chuckbucket""); removable fork crown strap 11.5"" max length",chart draws a 7in structured body with a 3in soft collar above it; packed hgt = 7 + 0.3*(10-7) = 7.9in = 20.1cm rather than the full 10in,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)","structured bucket top, one-handed",,,mesh,1,,,8,Black #1b1b1d | Coyote Brown #8a6f4e | Teal #1f6f78 | Raspberry Beret #a3285c | Denim Denim #3c5680 | Party Animal #d1478f | Serape #b0432f | Jalapeno #4c6b33,5,https://cdn.shopify.com/s/files/1/1566/6307/files/CB-COY1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/CB-BLK1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/CB-TEAL1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/CB-RAZZ.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/CB-JEAN1750.jpg,https://www.ovejanegrabikepacking.com/products/chuckbucket-handlebar-bag
Oveja Negra,Lunchbox,Lunchbox Handlebar Bag,One Size,barbag,3,21.6,6.3,16.5,,packed,"DIMENSIONS : Top 8.5"", Bottom 8.5"", Height 6.5"", Width 2.5""",stated dimensions matched the stored values; no change,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,box,0,,1,,,5,Black #1b1b1d | Coyote Brown #8a6f4e | Raspberry Beret #a3285c | Jalapeño #4c6b33 | Serape #b0432f,5,https://cdn.shopify.com/s/files/1/1566/6307/files/LunchboxCOY1750-2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/LunchboxBLK1750-3.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/LunchboxRASP1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/LunchboxJALP1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/LunchboxSRP1750.jpg,https://www.ovejanegrabikepacking.com/products/lunchbox-handlebar-bag
Oveja Negra,925,925 Handlebar Bag,One Size,barbag,5,25.4,11.4,17.8,,packed,"MEASUREMENTS : 10"" wide, 7"" tall, 4.5"" deep",stated dimensions matched the stored values; no change,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,box,0,slip slip mesh,1,,,3,Black #1b1b1d | Serape #b0432f | Coyote #8a6f4e,5,https://cdn.shopify.com/s/files/1/1566/6307/files/925BLK-3.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/925SRP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/925COY.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/925BCKBLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/925SIDEBLK-2.jpg,https://www.ovejanegrabikepacking.com/products/925-handlebar-bag-black
Oveja Negra,Lil' Smokey,Lil' Smokey Handlebar Bag,One Size,barbag,1,24.1,,,11.4,packed,"DIMENSIONS 9.5"" wide x 4.5"" diameter",stated dimensions matched the stored values; no change,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,barrel,1,,1,,,3,Reflective #9aa0a6 | Coyote #8a6f4e | Barbie Goes West #e05a9c,5,https://cdn.shopify.com/s/files/1/1566/6307/files/BLKFRONT.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/COYFRONT.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BGWFRONT.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/COYTEALFRONT.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/ORNGMCTFRONT.jpg,https://www.ovejanegrabikepacking.com/products/little-smokey
Oveja Negra,Front End Loader,Front End Loader Dry Bag Mount,fits 8-20L dry bags,barroll,20,27.9,,,18,packed,Max. Width: 11 inches; Accepts 8-20 liter dry bags,"only ""Max. Width: 11 inches"" is published; harness carries a user-supplied dry bag so dia stays an 18cm estimate for a ~15L bag",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",harness (no bag),cylindrical,2,,1,,,1,Black #1b1b1d,4,https://cdn.shopify.com/s/files/1/1566/6307/files/FELBLK-1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FELBLK-2-1750.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FEL1.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FEL2.jpg,https://www.ovejanegrabikepacking.com/products/front-end-loader
Oveja Negra,Superwedgie,Superwedgie 2.0 Frame Bag,S,framebag_half,3,33,3.8,22.9,,packed,"Small: 13"" top tube edge, 9"" rear (seat tube) edge, 14"" down tube edge, 1.5"" wide",from ON chart Bikepacking-FrameBags-SuperWedgieSizeChartMAG.png; stored hgt 12cm was far too short (real 22.9cm) and wid 6cm far too fat (real 3.8cm),maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,wedge,0,full zip map/tool,1,,,4,Black #1b1b1d | Coyote #8a6f4e | Serape #b0432f | Jalapeno #4c6b33,5,https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieBLK2000.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieBLK2000-2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieSRP2000.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieSRP2000side2.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieJLP2000.jpg,https://www.ovejanegrabikepacking.com/products/superwedgie-2-0-frame-bag
Oveja Negra,Superwedgie,Superwedgie 2.0 Frame Bag,L,framebag_half,4,38.1,3.8,27.3,,packed,"Large: 15"" top tube edge, 10.75"" rear edge, 17.5"" down tube edge, 1.5"" wide",from ON's Super Wedgie size chart; stored 45x13x6cm replaced,maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,wedge,0,full zip map/tool,1,,,4,Black #1b1b1d | Coyote #8a6f4e | Serape #b0432f | Jalapeno #4c6b33,3,https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieBLK2000.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieSRP2000.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/WedgieJLP2000.jpg,https://www.ovejanegrabikepacking.com/products/superwedgie-2-0-frame-bag
Oveja Negra,1/2 Pack,1/2 Pack 2.0 Frame Bag,S,framebag_half,3,38,6,12,,unknown,(no dimensions published on the product page),"Oveja Negra publishes no dimensions for the 1/2 Pack 2.0 (no size-chart image on the product page, unlike its other frame bags); litres and colourways verified, dims left as stored",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,half frame,0,full zip tool/map,1,,,8,Black #1b1b1d | Coyote Brown #8a6f4e | Highlighter #cbe04a | Raspberry Beret #a3285c | Teal #1f6f78 | Denim #3c5680 | Serape #b0432f | Jalapeño #4c6b33,6,https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0COY1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0HIGH1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0RSP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0TEAL1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0SRP1050.jpg,https://www.ovejanegrabikepacking.com/products/1-2-pack-2-0-frame-bag
Oveja Negra,1/2 Pack,1/2 Pack 2.0 Frame Bag,M,framebag_half,3.3,41,6,12.5,,unknown,(no dimensions published on the product page),"Oveja Negra publishes no dimensions for the 1/2 Pack 2.0 (no size-chart image on the product page, unlike its other frame bags); litres and colourways verified, dims left as stored",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,half frame,0,full zip tool/map,1,,,8,Black #1b1b1d | Coyote Brown #8a6f4e | Highlighter #cbe04a | Raspberry Beret #a3285c | Teal #1f6f78 | Denim #3c5680 | Serape #b0432f | Jalapeño #4c6b33,6,https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0COY1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0HIGH1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0RSP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0TEAL1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0SRP1050.jpg,https://www.ovejanegrabikepacking.com/products/1-2-pack-2-0-frame-bag
Oveja Negra,1/2 Pack,1/2 Pack 2.0 Frame Bag,L,framebag_half,4,44,6,13,,unknown,(no dimensions published on the product page),"Oveja Negra publishes no dimensions for the 1/2 Pack 2.0 (no size-chart image on the product page, unlike its other frame bags); litres and colourways verified, dims left as stored",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,half frame,0,full zip tool/map,1,,,8,Black #1b1b1d | Coyote Brown #8a6f4e | Highlighter #cbe04a | Raspberry Beret #a3285c | Teal #1f6f78 | Denim #3c5680 | Serape #b0432f | Jalapeño #4c6b33,6,https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0COY1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0HIGH1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0RSP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0TEAL1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0SRP1050.jpg,https://www.ovejanegrabikepacking.com/products/1-2-pack-2-0-frame-bag
Oveja Negra,1/2 Pack,1/2 Pack 2.0 Frame Bag,XL,framebag_half,4.4,47,6,14,,unknown,(no dimensions published on the product page),"Oveja Negra publishes no dimensions for the 1/2 Pack 2.0 (no size-chart image on the product page, unlike its other frame bags); litres and colourways verified, dims left as stored",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,half frame,0,full zip tool/map,1,,,8,Black #1b1b1d | Coyote Brown #8a6f4e | Highlighter #cbe04a | Raspberry Beret #a3285c | Teal #1f6f78 | Denim #3c5680 | Serape #b0432f | Jalapeño #4c6b33,6,https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0COY1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0HIGH1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0RSP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0TEAL1050.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/Half2.0SRP1050.jpg,https://www.ovejanegrabikepacking.com/products/1-2-pack-2-0-frame-bag
Oveja Negra,Bodega,Bodega Full Frame Bag,S,framebag_full,5,41.9,6.3,19.1,,packed,"16.5"" top tube edge, 7.5"" seat tube edge, 17.5"" down tube edge, 2"" wide at top / 2.5"" at bottom","from ON's own chart magchart-fullframesmall_copy.png; len is the top tube edge (down tube edge is longer, see dims_raw); width tapers 2in at top to 2.5in at bottom, wid is the max. Stored hgt was much too tall",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,full frame triangle,0,full length map/flat,1,,,9,Black #1b1b1d | Coyote® Brown #8a6f4e | Serape #b0432f | Highlighter #cbe04a | Raspberry Beret #a3285c | Multicam® Black #3a3d42 | Jalapeño #4c6b33 | Teal #1f6f78 | Party Animal #d1478f,5,https://cdn.shopify.com/s/files/1/1566/6307/products/FullFrameS-BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-COY.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-SRP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-JALP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BodegaS-HGH.jpg,https://www.ovejanegrabikepacking.com/products/full-frame-bags
Oveja Negra,Bodega,Bodega Full Frame Bag,M,framebag_full,6,45.7,6.3,23.5,,packed,"18"" top tube edge, 9.25"" seat tube edge, 19.5"" down tube edge, 2"" wide at top / 2.5"" at bottom","from ON's own chart magchart-mediumfullframe_copy.png; len is the top tube edge (down tube edge is longer, see dims_raw); width tapers 2in at top to 2.5in at bottom, wid is the max. Stored hgt was much too tall",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,full frame triangle,0,full length map/flat,1,,,9,Black #1b1b1d | Coyote® Brown #8a6f4e | Serape #b0432f | Highlighter #cbe04a | Raspberry Beret #a3285c | Multicam® Black #3a3d42 | Jalapeño #4c6b33 | Teal #1f6f78 | Party Animal #d1478f,5,https://cdn.shopify.com/s/files/1/1566/6307/products/FullFrameS-BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-COY.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-SRP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-JALP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BodegaS-HGH.jpg,https://www.ovejanegrabikepacking.com/products/full-frame-bags
Oveja Negra,Bodega,Bodega Full Frame Bag,L,framebag_full,7,50.2,7,29.2,,packed,"19.75"" top tube edge, 11.5"" seat tube edge, 21.5"" down tube edge, 2"" wide at top / 2.75"" at bottom","from ON's own chart magchart-fullframeLARGE_copy.png; len is the top tube edge (down tube edge is longer, see dims_raw); width tapers 2in at top to 2.75in at bottom, wid is the max. Stored hgt was much too tall",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,full frame triangle,0,full length map/flat,1,,,9,Black #1b1b1d | Coyote® Brown #8a6f4e | Serape #b0432f | Highlighter #cbe04a | Raspberry Beret #a3285c | Multicam® Black #3a3d42 | Jalapeño #4c6b33 | Teal #1f6f78 | Party Animal #d1478f,5,https://cdn.shopify.com/s/files/1/1566/6307/products/FullFrameS-BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-COY.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-SRP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-JALP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BodegaS-HGH.jpg,https://www.ovejanegrabikepacking.com/products/full-frame-bags
Oveja Negra,Bodega,Bodega Full Frame Bag,XL,framebag_full,8,55,6,40,,unknown,(ON publishes size charts for S/M/L only; no XL chart),"XL is sold (8L, 16.6 oz) but Oveja Negra publishes no XL size chart; dims left as stored. Note S/M/L charts came in far shorter than the stored heights, so XL hgt 40cm is likely too tall too",maker,,"Cordura / X-Pac (matte woven, VX21/VX42 reinforced)",zippered,full frame triangle,0,full length map/flat,1,,,9,Black #1b1b1d | Coyote® Brown #8a6f4e | Serape #b0432f | Highlighter #cbe04a | Raspberry Beret #a3285c | Multicam® Black #3a3d42 | Jalapeño #4c6b33 | Teal #1f6f78 | Party Animal #d1478f,5,https://cdn.shopify.com/s/files/1/1566/6307/products/FullFrameS-BLK.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-COY.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-SRP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/FullFrameS-JALP.jpg | https://cdn.shopify.com/s/files/1/1566/6307/files/BodegaS-HGH.jpg,https://www.ovejanegrabikepacking.com/products/full-frame-bags
